,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ADANIGREEN.NS,ADANIGREEN.NS,ADANIGREEN.NS,ADANIGREEN.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,VEDL.NS,VEDL.NS,VEDL.NS,VEDL.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,ADANIPOWER.NS,ADANIPOWER.NS,ADANIPOWER.NS,ADANIPOWER.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,ADANIENSOL.NS,ADANIENSOL.NS,ADANIENSOL.NS,ADANIENSOL.NS,WAAREEENER.NS,WAAREEENER.NS,WAAREEENER.NS,WAAREEENER.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,LT.NS,LT.NS,LT.NS,LT.NS,ETERNAL.NS,ETERNAL.NS,ETERNAL.NS,ETERNAL.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,VBL.NS,VBL.NS,VBL.NS,VBL.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,MAZDOCK.NS,MAZDOCK.NS,MAZDOCK.NS,MAZDOCK.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,POWERINDIA.NS,POWERINDIA.NS,POWERINDIA.NS,POWERINDIA.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,KAYNES.NS,KAYNES.NS,KAYNES.NS,KAYNES.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,PREMIERENE.NS,PREMIERENE.NS,PREMIERENE.NS,PREMIERENE.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,LTM.NS,LTM.NS,LTM.NS,LTM.NS,RBLBANK.NS,RBLBANK.NS,RBLBANK.NS,RBLBANK.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,PFC.NS,PFC.NS,PFC.NS,PFC.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,HAL.NS,HAL.NS,HAL.NS,HAL.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,SWIGGY.NS,SWIGGY.NS,SWIGGY.NS,SWIGGY.NS,CGPOWER.NS,CGPOWER.NS,CGPOWER.NS,CGPOWER.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,FORCEMOT.NS,FORCEMOT.NS,FORCEMOT.NS,FORCEMOT.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,CANBK.NS,CANBK.NS,CANBK.NS,CANBK.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,MAXHEALTH.NS,MAXHEALTH.NS,MAXHEALTH.NS,MAXHEALTH.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,JSWENERGY.NS,JSWENERGY.NS,JSWENERGY.NS,JSWENERGY.NS,IEX.NS,IEX.NS,IEX.NS,IEX.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,DELHIVERY.NS,DELHIVERY.NS,DELHIVERY.NS,DELHIVERY.NS,PPLPHARMA.NS,PPLPHARMA.NS,PPLPHARMA.NS,PPLPHARMA.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,BANKBARODA.NS,BANKBARODA.NS,BANKBARODA.NS,BANKBARODA.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,NAUKRI.NS,NAUKRI.NS,NAUKRI.NS,NAUKRI.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,TMPV.NS,TMPV.NS,TMPV.NS,TMPV.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,HYUNDAI.NS,HYUNDAI.NS,HYUNDAI.NS,HYUNDAI.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,POLICYBZR.NS,POLICYBZR.NS,POLICYBZR.NS,POLICYBZR.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,RECLTD.NS,RECLTD.NS,RECLTD.NS,RECLTD.NS,NAM-INDIA.NS,NAM-INDIA.NS,NAM-INDIA.NS,NAM-INDIA.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,AMBUJACEM.NS,AMBUJACEM.NS,AMBUJACEM.NS,AMBUJACEM.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,GAIL.NS,GAIL.NS,GAIL.NS,GAIL.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,AMBER.NS,AMBER.NS,AMBER.NS,AMBER.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JINDALSTEL.NS,JINDALSTEL.NS,JINDALSTEL.NS,JINDALSTEL.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,PAYTM.NS,PAYTM.NS,PAYTM.NS,PAYTM.NS,INDHOTEL.NS,INDHOTEL.NS,INDHOTEL.NS,INDHOTEL.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,FORTIS.NS,FORTIS.NS,FORTIS.NS,FORTIS.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,LODHA.NS,LODHA.NS,LODHA.NS,LODHA.NS,UNITDSPR.NS,UNITDSPR.NS,UNITDSPR.NS,UNITDSPR.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,VMM.NS,VMM.NS,VMM.NS,VMM.NS,PNB.NS,PNB.NS,PNB.NS,PNB.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,KEI.NS,KEI.NS,KEI.NS,KEI.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,DLF.NS,DLF.NS,DLF.NS,DLF.NS,PGEL.NS,PGEL.NS,PGEL.NS,PGEL.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS,TORNTPHARM.NS,TORNTPHARM.NS,TORNTPHARM.NS,TORNTPHARM.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,KALYANKJIL.NS,KALYANKJIL.NS,KALYANKJIL.NS,KALYANKJIL.NS,NYKAA.NS,NYKAA.NS,NYKAA.NS,NYKAA.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,KFINTECH.NS,KFINTECH.NS,KFINTECH.NS,KFINTECH.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,DMART.NS,DMART.NS,DMART.NS,DMART.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,SONACOMS.NS,SONACOMS.NS,SONACOMS.NS,SONACOMS.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,LICI.NS,LICI.NS,LICI.NS,LICI.NS,DABUR.NS,DABUR.NS,DABUR.NS,DABUR.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,MANKIND.NS,MANKIND.NS,MANKIND.NS,MANKIND.NS,TATATECH.NS,TATATECH.NS,TATATECH.NS,TATATECH.NS,SBICARD.NS,SBICARD.NS,SBICARD.NS,SBICARD.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,UNOMINDA.NS,UNOMINDA.NS,UNOMINDA.NS,UNOMINDA.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,NUVAMA.NS,NUVAMA.NS,NUVAMA.NS,NUVAMA.NS,BLUESTARCO.NS,BLUESTARCO.NS,BLUESTARCO.NS,BLUESTARCO.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,DALBHARAT.NS,DALBHARAT.NS,DALBHARAT.NS,DALBHARAT.NS,SHREECEM.NS,SHREECEM.NS,SHREECEM.NS,SHREECEM.NS
Price,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
